source_db,trial_id,LOSS_13_def1,LOSS_13_def3,LOSS_14_def1,LOSS_14_def3,LOSS_15_def1,LOSS_15_def3,LOSS_16_def1,LOSS_16_def3,LOSS_17_def1,LOSS_17_def3,LOSS_18_def1,LOSS_18_def3,LOSS_19_def1,LOSS_19_def3,LOSS_20_def1,LOSS_20_def3,has_laziness,param_id_threshold,param_sensory_prec_slope,param_k_shelter,param_k_threat,param_delta_stay,metric_entropy,metric_laziness,metric_n_ch_co,metric_n_co_ch,metric_n_co_sh,metric_n_sh_co,metric_t_investigating,metric_t_shelter
Resilient_hab.db,33,99.78748539769362,41.27321131316039,106.43565030794738,58.00079308241119,171.34657157128936,94.6519625280535,55.679020387479994,112.3881254695641,87.4888425097765,95.23054770716223,80.86986068266569,61.3327843266363,35.27309869644423,134.15575053208468,28.456343952409973,37.52596080097114,True,0.10416005727031952,0.10932406560446725,4.734500093641741,0.1227448637086799,1.8352241778227678,4.516576369750019,0.6285,24.0,25.0,10.0,11.0,0.4515,0.1825
Resilient_hab.db,34,113.77092476378733,45.92378203488543,120.58541370872057,61.9860293999931,183.07992764785337,106.62723712495792,50.121377485592944,126.75181463959075,92.34007522097691,93.40622641086023,94.0080944578246,70.93289827253223,47.975960726654506,154.86122059582084,28.241965059596005,35.63686593791731,True,0.33070271626358494,0.04933603554649407,4.6332504576611795,0.34605145826691586,3.2648906148646732,4.191814387603095,0.676,24.0,24.0,11.0,11.0,0.5605,0.1295
Resilient_hab.db,35,66.15718584841298,19.077869304951825,72.2722854559619,30.457956443311595,124.4957554992468,60.32993128356594,24.74911885324419,78.89435803379743,52.58707971701284,55.523581205154954,53.995085406159426,35.937454698750834,20.812302323934592,106.82944133178631,8.831776434039607,13.721100963097767,True,0.3301870700955686,0.030201725152371676,3.99152511790479,0.3066466848537493,3.6253837262144994,3.8668026277834957,0.6885,18.0,18.0,10.0,11.0,0.4415,0.1875
Resilient_hab.db,36,98.92935297639119,38.92035939487408,105.83192691178547,48.24103611459143,152.17352474095125,89.95212703108108,24.75322035204469,113.05241491052345,70.3624393374551,61.62694417835182,88.23044363521781,64.00405561363452,54.735723402928755,155.5822391772498,20.526413718844992,20.728342342452862,True,0.22277758914174314,0.021561277637978413,4.46850193496138,0.37370826736779983,5.554085053735237,4.203386138104094,0.7715,15.0,16.0,9.0,10.0,0.615,0.087
Resilient_hab.db,37,12.928182743130279,7.902108404329026,16.578514454385243,6.201729216200844,44.12626755194991,16.208753828633327,22.598497965375064,17.438981910187415,11.240585640063708,19.09133042295157,13.67702169929137,10.79190840059656,5.60225517787141,49.21118054299583,14.44868921325752,21.9278079689124,True,0.16805668276332017,0.057470287180601945,4.989673123779728,0.11717516879066281,2.559438887308719,3.813127568261454,0.7605,14.0,15.0,7.0,8.0,0.249,0.457
Resilient_hab.db,38,57.50914406000102,20.681576716460647,61.6839692619705,31.346991532559795,114.55545692079943,55.185478362590175,42.24803594435029,65.7243923656451,52.64609643442804,63.29320082160388,42.445234651522895,31.228895110025867,13.113563054650916,82.5181824662237,17.869212530172454,29.422585046398332,True,0.102430551599453,0.04855758175559307,4.907637018432182,0.10618080380467548,2.4803047146382857,4.124482417575468,0.6675,22.0,23.0,12.0,13.0,0.3335,0.3045
Resilient_hab.db,39,122.67086185061069,61.53808536155999,126.43575987263324,81.73130882091763,199.96547820776584,117.3982968804861,93.87979674053754,131.5747376822247,116.29371052338499,131.4303491076526,93.22407653733956,77.81150874295525,46.77951188749813,134.44472962148495,53.30455289272575,71.33844253995197,True,0.15078268630883673,0.02301790059150452,4.605905372478996,0.11034985827654256,3.001221676466064,4.3513000591248945,0.5985,32.0,32.0,16.0,17.0,0.382,0.216
Resilient_hab.db,40,4.558171639966874,25.364731324229584,7.942983501325309,12.656304634790379,13.075738371439972,13.593805556712166,33.52191522515973,4.90822379740626,3.9473884208410652,8.464768107685918,18.32028713953924,22.4196208586169,28.24039447401653,50.14931593760897,39.00927954611734,43.670108965429165,True,0.21022367126753844,0.06646764349843093,4.937115451539297,0.3816172440798935,3.898368379163668,3.092608564487445,0.8445,8.0,9.0,3.0,4.0,0.207,0.624
Resilient_hab.db,41,76.60427518105914,24.359708415500318,83.55754771417915,35.18462654536252,135.3445623505611,71.18655565646691,24.168456269793875,89.71164548688202,57.72415666756905,58.20951271679371,66.21092961975795,46.45515496695859,28.233389629968293,127.752870441965,11.153027490834802,14.784784961376564,True,0.2701706320031037,0.06639293796798768,4.776755545855693,0.2535175301182936,4.511792733535177,4.208638824823186,0.7135,19.0,19.0,6.0,7.0,0.4935,0.1415
Resilient_hab.db,42,95.04983119498365,38.93340458961218,100.67593120314044,54.89438702566036,164.93048513596145,90.66485969301596,57.34760446275227,105.86703072832441,83.93380332475033,93.47329081358743,75.19169573308852,58.082583175186436,30.93511112048708,126.21721211142128,28.5872058371952,40.04240406616221,True,0.21856540340150488,0.05581504352215749,4.8353949176344955,0.35186143086360405,3.367429853720067,4.3367684934085915,0.6415,26.0,27.0,10.0,11.0,0.4225,0.1925
Resilient_hab.db,43,91.14726500472516,31.881455248132152,97.36783242459914,46.067375571743185,155.68661899406345,84.0621716682162,36.99330911350455,103.9543158017195,73.17305369163547,75.03049963566095,73.94520684081604,53.01657905373464,33.98025031929197,130.70005727474276,17.544247587341744,24.131474802486963,True,0.24055536643610767,0.09530568558406527,4.651472970141715,0.34001895812668226,4.274866973886165,4.313345026191274,0.6835,21.0,22.0,11.0,12.0,0.507,0.1455
