source_db,trial_id,LOSS_13_hab3,LOSS_13_def2,LOSS_14_hab3,LOSS_14_def2,LOSS_15_hab3,LOSS_15_def2,LOSS_16_hab3,LOSS_16_def2,LOSS_17_hab3,LOSS_17_def2,LOSS_18_hab3,LOSS_18_def2,LOSS_19_hab3,LOSS_19_def2,LOSS_20_hab3,LOSS_20_def2,has_laziness,param_id_threshold,param_sensory_prec_slope,param_k_shelter,param_k_threat,param_delta_stay,metric_entropy,metric_n_ch_co,metric_n_co_ch,metric_n_co_sh,metric_n_sh_co,metric_t_investigating,metric_t_shelter,metric_laziness
avg_mouse_fit.db,22,111.90547972255962,92.80626140565978,129.48716504908253,125.62168854918413,107.49112582377595,99.76775003003135,70.9775322767615,142.85707553943712,51.06384750387998,137.69862475959496,57.88884852386638,79.17463065120523,83.26402211387018,76.36135879219087,72.376310365581,29.454674329096704,False,0.9365591311052256,0.2582254064924103,0.5306563548904722,0.2964989106161221,,4.093168645500782,13.0,14.0,12.0,13.0,0.634,0.10866666666666668,
avg_mouse_fit.db,23,99.52397303743473,74.07513018030198,110.22132825184468,108.89589772070651,96.20826421909231,85.04345085017692,60.01347236819899,125.31949522394561,42.36382718963815,123.15211430631598,43.91641870319277,65.03184508196902,67.16501218831965,62.44707763442963,56.359979707388085,22.833635718191122,False,0.9266653935754894,0.2357764780635847,0.46181761608042726,0.5653645845808479,,4.358671498911523,16.333333333333332,17.0,12.666666666666666,13.666666666666666,0.5716666666666668,0.09566666666666666,
avg_mouse_fit.db,26,65.4410629787918,39.05679734316457,67.91502272568692,68.0896826652663,63.66379705729782,50.63675999268985,32.80362588399918,81.75026436458162,22.222070697204543,81.97325924426275,18.63580780082271,34.54629303531987,34.41185547189703,33.11536139757461,26.577253926114597,10.042619459182145,False,0.8938105959377852,0.5864623897680734,0.34261179034049255,1.0039449578566382,,4.47662113205205,17.666666666666668,18.0,11.666666666666666,12.0,0.4411666666666667,0.16966666666666666,
avg_mouse_fit.db,27,48.57193663639224,28.59769172335605,51.34698668570052,52.352876686284425,47.804225733801225,37.122035086426656,24.304678448918487,63.29509173193416,13.433001405195343,64.27535224356318,11.334292278645714,23.586958928726006,25.35237897110852,21.526427660519634,20.614720739476066,9.10652552234684,False,0.9266906830862293,0.70069795952195,0.3810040404773451,1.0607413001168187,,4.4800035229085315,16.666666666666668,17.333333333333332,14.666666666666666,15.666666666666666,0.397,0.23616666666666666,
avg_mouse_fit.db,28,46.67409533177778,26.724241174450142,47.34921877512015,51.11937389602642,47.649996265593316,36.585302184736456,27.669007133942664,59.939320182316145,14.558220922937533,63.58383684507426,11.186195302411065,23.247873420784536,25.753263733794032,19.796938369651215,22.00083037758256,15.232604279933579,False,0.728669397205751,0.6409590281197053,0.4841268761074715,1.1045103194386021,,4.50154763511683,19.333333333333332,19.333333333333332,19.0,19.333333333333332,0.37399999999999994,0.25666666666666665,
avg_mouse_fit.db,30,44.44921221450276,20.088358055570275,44.59268907646682,39.47840608499284,37.944205301337576,25.903698610295912,10.78706990282118,56.070366453168134,12.045044815353936,51.496882775638944,8.06942416407637,16.601184570999372,15.222781502201766,20.323915155426064,11.047324429962032,0.5085512022318984,False,0.6624238657038732,0.6655428896474781,0.24842824971114388,0.4369773565726126,,4.174539206796642,10.333333333333334,11.333333333333334,6.333333333333333,7.333333333333333,0.32099999999999995,0.14483333333333334,
avg_mouse_fit.db,31,40.638204024435,23.101314811804478,42.54237320633874,44.721315351822035,40.54127487884005,30.66148534197715,21.67681506183938,54.07964469269313,10.332749270276047,56.127543867628255,8.259294085750277,18.660808085283673,21.49682992294638,16.10427076761402,18.636769313417666,11.163303693166986,False,0.7331609035340296,0.6326486265197737,0.5356401098860754,1.0299774851207852,,4.464239655618776,17.0,17.333333333333332,18.0,18.333333333333332,0.36283333333333334,0.2615,
avg_mouse_fit.db,33,61.791798188650404,41.89775428622516,68.63982151059116,67.82953717881436,59.75511818935585,49.83040662785113,32.0911117099408,80.82905266086593,19.525653410606488,79.70266833334897,19.83656525880403,34.44322104210246,36.536781124168705,32.49697479995211,30.001183701030396,9.672673372525509,False,0.6036304407531382,0.5768989094572244,0.47181161662716026,0.9483114222120552,,4.409376986761614,15.333333333333334,16.0,13.0,14.0,0.4613333333333333,0.19999999999999998,
avg_mouse_fit.db,36,82.6187394166773,55.734822838259724,88.97974298954212,86.24382856092724,79.34773322833577,66.70532327282427,42.1406135966175,102.46689548541222,31.947852857767508,99.768217429071,30.436830797010302,48.57146629181039,47.62032410759185,47.92744026200592,37.36580044675712,11.902303430217607,False,0.7405182248749219,0.5069111406888346,0.22132407871049412,1.5914950773686223,,4.220718158279744,15.666666666666666,16.333333333333332,6.666666666666667,7.333333333333333,0.5078333333333332,0.14383333333333334,
avg_mouse_fit.db,39,54.955064554977795,34.043632010354564,58.76784914823181,58.29111294869613,53.85185031324896,42.836198462669216,26.177745184008934,70.31278002308123,16.595716276890276,70.00115507388858,14.71244354548294,28.060006311531076,28.54777634543727,26.482683279164142,22.29176514592507,7.719573517332874,False,0.6559386581953929,0.7099617033259294,0.2104063474540691,0.5114113278775507,,4.379077509034787,16.333333333333332,16.666666666666668,10.666666666666666,11.666666666666666,0.4263333333333333,0.23850000000000002,
Resilient_hab.db,0,118.43807535189623,73.43680867423599,123.96969204330411,126.19171840135432,124.47322095139651,106.422394642706,91.23894086564418,140.92183434969783,67.13442232228631,151.7112065909976,47.2446008008909,75.85250908520175,71.01567277118554,70.41848650196427,47.17549796912478,36.33000166830614,True,0.15,0.15,3.5,0.2,3.0,4.437247389550706,24.0,25.0,7.0,8.0,0.497,0.1705,0.6675
Resilient_hab.db,1,151.81112828348154,127.76717429561054,175.48918169789212,170.27893709837906,149.40790161616763,141.00722867005703,108.34674534480753,189.75304494586933,81.0106685192815,186.96908379180044,85.96656812591274,113.10500282217727,115.79839601482762,109.01068216778384,100.2200183309087,48.33472460197005,True,0.3024580721799295,0.1814805079430321,1.859655152044377,0.31234840237505257,4.817122782147093,3.9899805620203534,14.0,15.0,8.0,9.0,0.726,0.092,0.772
Resilient_hab.db,2,135.51247661458234,98.26810308043773,151.56734473057293,147.58866732010878,135.89391556721787,122.36351092903948,96.27071432216187,167.22766033640852,72.20585189089672,169.60249194071883,63.36671680087232,92.30079886517503,90.08286277506602,88.85205457705757,67.74882214081059,34.22657938940769,True,0.31289562394043313,0.06854267481640983,2.795177510031426,0.17187355722997896,5.687049601238425,4.263146093622495,17.0,18.0,4.0,5.0,0.6175,0.094,0.7005
Resilient_hab.db,3,140.08318490427956,85.92950183823964,142.65181999645662,147.78200094195202,149.1075483467346,128.26728386459362,119.72877360689034,162.02112351321136,91.35009511406138,178.37339499930852,62.03541295736996,94.40119241733474,88.34457767670193,87.3500381676003,58.60989210772486,58.26054084821877,True,0.1428272862802693,0.05364180876411626,3.6364903851393446,0.4104823908087206,2.304153277852656,4.607342583863712,28.0,28.0,10.0,11.0,0.45,0.1475,0.6035
Resilient_hab.db,4,96.87915525725424,51.79284062879191,96.2372688260012,101.4913288030871,105.31983736391385,86.66876915568855,82.9481549234138,112.73199426708604,60.618607065755846,127.8293049598942,34.95347368847901,59.37357677676812,54.54612694513199,53.52896804234044,32.83947243035442,39.779746992993914,True,0.14520944521648643,0.12001389018452961,4.044011943311042,0.5733413837020603,2.7711426170635427,4.528115380791329,26.0,26.0,12.0,12.0,0.3625,0.23,0.6435
Resilient_hab.db,5,101.09166441158398,71.53157665819728,113.48900124614637,113.78345350851063,104.41897846223814,92.40081538004073,73.81562987783272,127.65601314100097,48.98031079516348,133.15767191782868,41.883574817040916,65.95694898402314,65.91199933865671,60.496131279183835,49.942560823045014,26.162051380540625,True,0.2508733912774208,0.15044456490577784,3.5559751837875804,0.21482682520558685,5.549739042041462,4.30338993780826,20.0,20.0,11.0,11.0,0.554,0.2045,0.7285
Resilient_hab.db,6,101.15697467568421,69.5881688930379,114.007415661965,114.72405165505123,105.23077806339342,93.23702014829581,78.34197067009099,128.6508843805994,51.31439901673497,135.8616170592407,41.00646661218654,65.96364078921097,66.26003513769408,60.00914106396128,47.9347672791358,27.918536731885943,True,0.3671474591661569,0.12995120454518652,2.8773885295842208,0.4432503572276566,3.058330846670649,4.173215040903867,20.0,20.0,13.0,13.0,0.529,0.1935,0.6935
Resilient_hab.db,7,142.80241443317198,120.15513066498931,166.17267326017108,160.241703170236,140.041009480282,132.0732859495486,99.89605268471848,179.61546913973035,74.51668923291916,176.15481289336077,79.75360920320004,105.34076443957251,107.86081356514504,101.86088358373657,93.2117635429077,42.76897622129695,True,0.26204969181514287,0.03307189816199258,2.145726229188237,0.16352678861904982,3.7111704796037297,4.058329843344601,13.0,14.0,7.0,8.0,0.707,0.1075,0.774
Resilient_hab.db,8,152.42430196470326,97.01305879492338,156.062281034938,162.16790137737462,162.50679171375424,141.66550359850106,134.3996993919273,176.09678928140124,102.5974212158434,193.99858019885403,71.9149074636883,106.12769613648997,100.61448062748427,97.94501245684593,68.91850523427792,68.81280117795026,True,0.19192137475524026,0.18514308375652136,2.4625665532153045,0.4185898834079803,1.580352474142158,4.623229573282454,29.0,29.0,12.0,13.0,0.4615,0.142,0.5845
