source_db,trial_id,LOSS_13_def1,LOSS_13_def3,LOSS_14_def1,LOSS_14_def3,LOSS_15_def1,LOSS_15_def3,LOSS_16_def1,LOSS_16_def3,LOSS_17_def1,LOSS_17_def3,LOSS_18_def1,LOSS_18_def3,LOSS_19_def1,LOSS_19_def3,LOSS_20_def1,LOSS_20_def3,LOSS_21_def1,LOSS_21_def3,LOSS_22_def1,LOSS_22_def3,LOSS_23_def1,LOSS_23_def3,LOSS_24_def1,LOSS_24_def3,LOSS_25_def1,LOSS_25_def3,LOSS_26_def1,LOSS_26_def3,has_laziness,param_id_threshold,param_k_shelter,param_k_threat,param_delta_stay,param_sensory_prec_slope,metric_entropy,metric_laziness,metric_n_ch_co,metric_n_co_ch,metric_n_co_sh,metric_n_sh_co,metric_t_investigating,metric_t_shelter
Susceptible_hab_FINAL.db,91,44.61328183,34.16015636,48.1514673,30.95985831,57.73513362,40.88767691,13.6445764,53.5689023,31.35556335,23.73446915,54.6174085,45.29592484,50.47270027,98.06471028,28.18393617,20.28177595,14.96303136,26.42775101,47.34651707,29.06436673,26.68184922,26.89221034,6.119770305,63.06893229,4.134045687,5.559719194,19.01104857,74.64212636,TRUE,0.50475756,0.477865512,0.877290116,3.495783164,0.66087023,3.045448454,0.898,3,4,0,1,0.685,0.043
Susceptible_hab_FINAL.db,92,16.39529637,5.156589234,18.24121195,6.031925628,38.74795982,13.70312672,3.143540614,23.16165366,11.42812724,13.68321468,19.07597753,13.74993594,8.989288995,54.03825964,3.803766623,3.337082234,6.261157034,6.594883999,7.610152082,3.569304446,3.433178557,10.26866822,8.706649246,32.05361567,8.934588385,6.971993502,8.66438135,56.93811018,TRUE,0.522164835,0.479740443,0.909538257,3.775251989,0.820915544,4.000690319,0.807,11,12,2,3,0.3155,0.058
Susceptible_hab_FINAL.db,93,21.92887899,29.90152166,22.99070227,24.32189474,28.38889595,18.00551093,19.58206252,30.04845352,19.51462882,18.50239861,34.97275897,32.71601841,40.61736104,68.30383059,34.21006341,27.69630203,33.35288249,40.01292755,27.80366245,21.35434622,28.96806606,34.89834774,31.40291029,40.16074386,23.34934235,25.84575413,26.32991457,42.07808054,TRUE,0.586385038,0.616821148,1.116675198,3.047606488,0.896572475,2.963878723,0.9115,1,2,0,1,0.036,0.009
Susceptible_hab_FINAL.db,94,33.75915208,10.87182681,35.7414577,17.53539898,69.9589762,32.25537836,20.93642105,39.37004129,30.99521932,39.14137407,27.73287284,21.76699964,5.576855512,60.22642265,7.656827374,13.16675421,18.62627777,9.73274776,11.98688732,14.66102823,10.81622562,21.5354831,28.31934385,46.77087723,34.54661534,28.25695213,25.82887172,91.19883375,TRUE,0.591290627,0.698185745,1.139493404,2.808306549,0.896253197,4.485216321,0.693,20,20,4,5,0.337,0.104
Susceptible_hab_FINAL.db,95,17.74675716,18.56423938,18.94931182,13.94279805,27.17371963,14.80506799,8.961056228,24.3862684,11.93440059,10.4638082,27.62515626,24.52059813,28.68424399,63.14489979,20.49245261,16.33841178,17.02616023,25.62518313,20.13604276,13.01102224,16.58313891,19.91042548,15.1689893,35.13039008,9.646527606,11.48760804,14.57099019,42.38223533,TRUE,0.539303195,0.423815592,1.051455303,3.93801136,0.831979774,3.113539162,0.914,5,6,0,1,0.2245,0.043
Resilient_def.db,0,3.771337136,21.33321092,5.215735701,11.43477084,3.993112189,10.62883052,21.99696392,2.664819232,3.759046288,5.432868794,15.51074221,19.66440481,26.05864262,35.5058643,28.6867481,30.04271945,22.04656846,34.75373953,21.71445897,22.4809786,22.08245225,17.33850798,33.48743926,9.42334649,27.394482,28.04883331,16.47994745,9.983874083,TRUE,0.215,4.86,0.57,5.2,,2.567915703,0.8805,8,8,3,4,0.187,0.677
Resilient_def.db,1,27.6178954,69.32257768,28.88820232,50.33688376,8.566446763,39.04703432,65.30860213,23.55864497,30.51372157,29.84310782,50.66933767,60.83313988,78.20348191,65.00092724,83.37191551,81.75418972,69.70096928,92.53472658,66.68409655,67.96612415,71.18619356,60.50186805,82.39727357,31.38696697,68.32722958,72.72944774,56.01965776,6.961415546,TRUE,0.264636424,6.594999841,1.428136623,2.322411735,,0.477412117,0.9785,1,1,0,1,0.0005,0.943
Resilient_def.db,2,35.06943991,80.45127655,36.35591327,59.7626748,12.48964603,47.46272849,75.24073048,30.29187152,37.87945993,36.45015326,59.98286669,71.08823845,90.36646511,73.61862164,95.35413401,93.33020013,79.58559503,104.8886557,78.00731592,78.95537287,82.25153536,69.88234506,92.30340896,38.33710657,77.02606559,82.12265193,64.97967933,9.555731164,TRUE,0.368476846,5.638685069,1.140782314,3.054612475,,0,0.9995,0,0,0,0,0,1
Resilient_def.db,3,35.06943991,80.45127655,36.35591327,59.7626748,12.48964603,47.46272849,75.24073048,30.29187152,37.87945993,36.45015326,59.98286669,71.08823845,90.36646511,73.61862164,95.35413401,93.33020013,79.58559503,104.8886557,78.00731592,78.95537287,82.25153536,69.88234506,92.30340896,38.33710657,77.02606559,82.12265193,64.97967933,9.555731164,TRUE,0.011885817,6.027146821,0.804144753,3.351930487,,0,0.9995,0,0,0,0,0,1
Resilient_def.db,4,35.06943991,80.45127655,36.35591327,59.7626748,12.48964603,47.46272849,75.24073048,30.29187152,37.87945993,36.45015326,59.98286669,71.08823845,90.36646511,73.61862164,95.35413401,93.33020013,79.58559503,104.8886557,78.00731592,78.95537287,82.25153536,69.88234506,92.30340896,38.33710657,77.02606559,82.12265193,64.97967933,9.555731164,TRUE,0.038835254,5.434581471,1.094279653,3.510794621,,0,0.9995,0,0,0,0,0,1
Resilient_def.db,5,115.9652168,72.48885029,114.3305076,90.57548474,171.9528504,110.7842628,109.5878243,117.8334498,119.8025047,136.7007904,84.30307667,78.00301003,56.10185515,94.7121745,69.02899008,88.89402761,94.67808219,70.05165783,72.14997345,85.78286021,77.34995826,88.65832873,118.4077426,111.3771132,138.5178094,125.8284114,105.0899233,192.1581093,TRUE,0.269819223,4.086622412,0.995355273,0.549444258,,4.606102358,0.5075,33,33,28,29,0.336,0.227
Resilient_def.db,6,35.06943991,80.45127655,36.35591327,59.7626748,12.48964603,47.46272849,75.24073048,30.29187152,37.87945993,36.45015326,59.98286669,71.08823845,90.36646511,73.61862164,95.35413401,93.33020013,79.58559503,104.8886557,78.00731592,78.95537287,82.25153536,69.88234506,92.30340896,38.33710657,77.02606559,82.12265193,64.97967933,9.555731164,TRUE,0.015111157,6.283574008,0.153922866,6.643103359,,0,0.9995,0,0,0,0,0,1
Resilient_def.db,7,64.24578588,33.3043936,63.63723916,45.48892457,108.3268246,60.78090613,59.73774067,66.715154,66.53781212,79.05473122,43.03372163,37.84168048,22.9922507,57.47261755,31.26160759,45.44583004,49.14915531,32.48164575,34.01361597,42.76590827,36.48659209,45.03446877,68.1663562,63.25317301,82.34758477,72.79223492,56.11150957,125.9472876,TRUE,0.268758983,4.485781678,1.426095785,0.86145495,,4.242073797,0.5895,26,26,22,23,0.3275,0.275
Resilient_def.db,8,28.19255786,8.445391155,29.53932497,11.5404949,55.10056687,27.04424527,13.04605937,31.54447164,21.71218113,24.72053262,22.72460209,17.18551788,10.01042802,51.904587,5.101344217,10.31830209,5.755149733,6.245582467,15.54232188,12.74389117,6.594556856,8.477142028,12.65646466,36.36191501,18.4592079,14.53417676,12.70235582,72.21682277,TRUE,0.055995839,3.150174071,1.191587406,5.612709933,,3.962323461,0.767,17,18,9,10,0.5435,0.2455
Resilient_def.db,9,40.40074152,13.50014364,42.48504897,20.39674023,75.74463041,37.64563237,19.60329298,46.11417338,34.66241323,39.23650603,32.37733395,24.14952597,12.64969811,63.73801701,7.644150836,12.47594373,12.91807322,6.729905281,20.51113102,17.71872913,11.32201045,17.9861445,19.82026284,50.2471629,28.17810227,22.26171625,21.71628232,95.61592359,TRUE,0.27573438,2.904225024,0.587480141,6.790658966,,4.281658264,0.699,18,19,9,10,0.5525,0.1465
Resilient_def.db,10,35.06943991,80.45127655,36.35591327,59.7626748,12.48964603,47.46272849,75.24073048,30.29187152,37.87945993,36.45015326,59.98286669,71.08823845,90.36646511,73.61862164,95.35413401,93.33020013,79.58559503,104.8886557,78.00731592,78.95537287,82.25153536,69.88234506,92.30340896,38.33710657,77.02606559,82.12265193,64.97967933,9.555731164,TRUE,0.309669918,5.571655917,0.467799614,6.152924562,,0,0.9995,0,0,0,0,0,1
Resilient_def.db,11,37.8255354,11.63086988,39.78907818,18.11009206,71.89817395,34.47898017,16.26208914,43.90055611,31.72007379,35.57183876,30.4866316,22.14351558,12.00092438,62.3565553,5.911430532,10.00686026,10.46949652,5.141384738,18.73473464,15.02345308,9.266482657,15.73468899,16.17189876,48.18794342,23.91914135,18.54901513,18.72913741,91.68042594,TRUE,0.235829314,4.32334465,0.096130664,5.217219963,,4.377976751,0.7135,17,18,9,10,0.5465,0.1175
Resilient_def.db,12,6.112522093,10.45880714,8.204033718,8.61609836,23.73505268,9.732733645,18.68099065,8.756628714,9.795017988,16.63477912,10.67644284,10.86379038,8.087669026,31.2900986,14.55485753,17.19308068,20.33030172,17.94671795,7.982635602,12.14364151,12.1432622,17.45514825,34.49681726,13.30906235,33.81604948,30.10040976,17.25021203,34.64631155,TRUE,0.140330825,6.433976231,1.493915347,1.494818251,,3.587057108,0.7345,11,12,5,6,0.1045,0.496
Resilient_def.db,13,2.874982646,20.61118206,5.613139652,12.69071789,7.976333173,8.917763473,20.66117108,4.871242627,5.777129275,8.844428173,16.53223149,18.77796337,23.5081314,38.05657536,26.91238703,25.41425737,24.99211943,30.84158104,19.01538437,19.67726176,21.2285576,22.41255171,36.44134918,11.22776042,30.39883911,29.59429104,18.18514533,15.10467615,TRUE,0.207416854,6.356256048,1.237033936,1.845468598,,2.902525313,0.812,5,6,1,2,0.0925,0.6155
Resilient_def.db,14,4.83488654,27.13105828,5.809155546,15.86050506,1.346738516,11.27722728,27.11927731,3.769991853,5.984233396,7.338219501,18.25410226,23.50068862,33.04732698,36.55893423,36.30745366,36.85069584,29.60839856,43.43694597,25.8521726,26.85809566,28.49751823,23.49636316,40.74229381,10.32846145,32.87270004,34.49213592,21.43502243,5.984469496,TRUE,0.126221686,6.323842398,1.484498111,1.808775671,,2.613338322,0.903,6,6,4,4,0.098,0.672
Resilient_def.db,15,35.06943991,80.45127655,36.35591327,59.7626748,12.48964603,47.46272849,75.24073048,30.29187152,37.87945993,36.45015326,59.98286669,71.08823845,90.36646511,73.61862164,95.35413401,93.33020013,79.58559503,104.8886557,78.00731592,78.95537287,82.25153536,69.88234506,92.30340896,38.33710657,77.02606559,82.12265193,64.97967933,9.555731164,TRUE,0.132514628,5.665705591,0.930460059,6.445419024,,0,0.9995,0,0,0,0,0,1
Resilient_def.db,16,35.99589409,14.72259791,37.84817346,22.4623313,72.84665942,34.34540854,28.36314668,41.16645026,36.59045458,45.1091502,26.93545069,20.74686206,9.231712301,50.2432612,11.79590664,18.22275866,23.55408559,11.29323297,16.84565115,19.57776613,15.15640305,24.66890367,36.71683718,42.20680763,45.38065759,37.83075314,28.63669956,90.19884219,TRUE,0.157267508,6.076814164,0.894470963,0.830584485,,4.371341499,0.631,18,19,12,13,0.3445,0.2655
Resilient_def.db,17,4.055843401,25.45492468,5.039291091,14.88402734,2.479719551,11.14580167,28.05257371,2.401591895,6.111771596,8.738730689,16.11369399,21.62170529,29.40736937,33.04714725,34.66192792,36.47747815,29.52603904,41.74323251,23.60776181,26.29440062,27.28883389,22.67499981,42.578447,8.545426025,35.63469317,36.46238547,21.84912735,7.160452602,TRUE,0.200204087,6.902227407,0.898000969,1.555134986,,2.139889406,0.881,7,8,4,5,0.089,0.7085
Resilient_def.db,18,35.06943991,80.45127655,36.35591327,59.7626748,12.48964603,47.46272849,75.24073048,30.29187152,37.87945993,36.45015326,59.98286669,71.08823845,90.36646511,73.61862164,95.35413401,93.33020013,79.58559503,104.8886557,78.00731592,78.95537287,82.25153536,69.88234506,92.30340896,38.33710657,77.02606559,82.12265193,64.97967933,9.555731164,TRUE,0.02031929,6.976560657,1.449959963,3.627952921,,0,0.9995,0,0,0,0,0,1
Resilient_def.db,19,35.06943991,80.45127655,36.35591327,59.7626748,12.48964603,47.46272849,75.24073048,30.29187152,37.87945993,36.45015326,59.98286669,71.08823845,90.36646511,73.61862164,95.35413401,93.33020013,79.58559503,104.8886557,78.00731592,78.95537287,82.25153536,69.88234506,92.30340896,38.33710657,77.02606559,82.12265193,64.97967933,9.555731164,TRUE,0.177870854,5.911517716,1.476434639,4.514023364,,0,0.9995,0,0,0,0,0,1
Resilient_def.db,20,35.06943991,80.45127655,36.35591327,59.7626748,12.48964603,47.46272849,75.24073048,30.29187152,37.87945993,36.45015326,59.98286669,71.08823845,90.36646511,73.61862164,95.35413401,93.33020013,79.58559503,104.8886557,78.00731592,78.95537287,82.25153536,69.88234506,92.30340896,38.33710657,77.02606559,82.12265193,64.97967933,9.555731164,TRUE,0.223110288,6.524909603,1.010055554,4.266958238,,0,0.9995,0,0,0,0,0,1
Resilient_def.db,21,34.23758664,79.1838515,35.34453615,58.72920533,11.79831837,46.2431509,74.30510337,29.47016347,37.13164564,35.6677508,58.48297845,69.50755548,89.27468471,71.42290255,94.1157986,92.29279561,78.49641841,103.6127664,76.80902732,77.69615278,81.06244621,68.55929207,91.21882244,36.97680165,76.22226869,81.31569375,63.76504657,8.71906572,TRUE,0.393934611,6.294707525,0.453742774,2.516231151,,0.045414692,0.9985,0,0,1,1,0,0.995
Resilient_def.db,22,12.4982157,9.639255754,14.50171951,10.97806753,35.99298927,14.37568553,20.22043938,15.99548227,16.07356489,23.4456716,12.39895067,10.59758101,6.463645388,31.73718766,11.75001445,15.54635382,19.56698028,13.35936691,8.768864098,12.38168601,11.09245673,17.58064982,34.14481782,17.9019727,36.7613556,31.63070418,18.27792534,47.90521944,TRUE,0.276345662,6.98613397,0.975043808,1.151249756,,3.850789644,0.6885,13,13,9,10,0.1735,0.4595
Resilient_def.db,23,35.06943991,80.45127655,36.35591327,59.7626748,12.48964603,47.46272849,75.24073048,30.29187152,37.87945993,36.45015326,59.98286669,71.08823845,90.36646511,73.61862164,95.35413401,93.33020013,79.58559503,104.8886557,78.00731592,78.95537287,82.25153536,69.88234506,92.30340896,38.33710657,77.02606559,82.12265193,64.97967933,9.555731164,TRUE,0.235142295,5.50874028,0.854921408,2.396022394,,0,0.9995,0,0,0,0,0,1
Resilient_def.db,24,35.06943991,80.45127655,36.35591327,59.7626748,12.48964603,47.46272849,75.24073048,30.29187152,37.87945993,36.45015326,59.98286669,71.08823845,90.36646511,73.61862164,95.35413401,93.33020013,79.58559503,104.8886557,78.00731592,78.95537287,82.25153536,69.88234506,92.30340896,38.33710657,77.02606559,82.12265193,64.97967933,9.555731164,TRUE,0.157895676,6.942893062,0.675282851,3.258828346,,0,0.9995,0,0,0,0,0,1
Resilient_def.db,25,16.62321488,51.46217252,18.58567761,35.62236656,4.068126926,26.25149803,47.10136842,14.7272986,19.22637613,18.59086243,37.24051252,44.41317665,59.97386768,53.12519255,62.6128414,60.17801071,50.87263291,69.05228539,50.61665204,49.96390729,52.33565925,44.44441195,62.50979901,20.91911339,51.0751251,53.99933115,39.030962,4.242637717,TRUE,0.0668438,6.480784776,0.053432447,2.408353387,,1.866457011,0.9245,1,1,2,2,0.073,0.872
Resilient_def.db,26,15.6801529,50.13136961,16.8396729,34.53503181,3.371656581,25.28925358,49.04352895,12.70903182,18.88727273,19.56344316,34.35262582,42.69888743,57.15036987,48.51993788,62.47451944,62.0612679,52.43601109,70.52616664,47.68238374,49.5156437,52.11054422,43.94398749,65.66220807,19.02954413,54.48361412,57.36263638,40.49423559,3.662427001,TRUE,0.134363192,5.178042798,1.382055521,2.284639358,,1.555892085,0.932,3,3,3,3,0.0225,0.867
Resilient_def.db,27,35.06943991,80.45127655,36.35591327,59.7626748,12.48964603,47.46272849,75.24073048,30.29187152,37.87945993,36.45015326,59.98286669,71.08823845,90.36646511,73.61862164,95.35413401,93.33020013,79.58559503,104.8886557,78.00731592,78.95537287,82.25153536,69.88234506,92.30340896,38.33710657,77.02606559,82.12265193,64.97967933,9.555731164,TRUE,0.156393849,5.31109462,1.274818533,2.553303007,,0,0.9995,0,0,0,0,0,1
Resilient_def.db,28,19.99183994,11.62501395,19.84975957,14.68060668,45.71495303,21.28644361,30.78185006,20.29333432,23.62343241,33.22972658,11.73739636,11.69296945,5.760906332,24.98722646,15.05792717,25.08149542,25.08804194,19.07233533,10.05136673,18.10426662,15.04644456,18.5678598,43.5738236,20.06200772,49.30341421,43.57748234,25.35021935,57.42181045,TRUE,0.013192306,5.268041907,1.341752991,1.309428528,,3.695187819,0.695,19,19,16,16,0.182,0.4895
Resilient_def.db,29,17.73421986,10.47122235,18.62025538,13.17892674,44.24383895,19.69330924,26.88282383,19.40745717,21.17648775,30.93999567,13.1169477,12.53064277,4.02870428,31.36297383,13.30532138,21.13844531,24.0157584,17.17565759,7.975620934,15.6212951,13.35101952,19.57950871,41.14585307,22.09327356,45.33341746,39.57845298,24.57120993,57.65316535,TRUE,0.154094485,6.976789903,1.170590612,1.209561701,,3.953766752,0.692,18,18,10,11,0.1505,0.435
Resilient_def.db,30,65.30529624,31.35182885,66.61116985,43.38086462,112.1083325,62.96391892,51.59832021,69.79957717,64.29275844,75.95016214,49.02547899,41.84567145,20.8771429,74.98524698,26.37145855,37.37962513,42.92466195,26.78348335,33.30356221,39.64319296,32.47440849,44.09681846,58.10035932,72.20763853,70.83426168,61.21997198,53.32949345,134.0311851,TRUE,0.226556346,4.633819018,0.070878499,1.110587308,,4.643284122,0.598,26,26,12,13,0.408,0.1615
Resilient_def.db,31,57.2690514,23.96672201,57.10436869,34.71597883,98.78282743,53.36533357,43.23579299,60.3241606,54.69856089,63.7567403,38.55350099,31.95030577,17.76681543,59.85091467,19.85803,31.92824019,31.95609642,20.70567811,28.39277497,32.40673785,24.93141694,31.2407153,45.72751539,59.73832806,58.80688366,50.8043552,41.25567446,118.0211611,TRUE,0.305335571,3.349585674,1.385899905,4.407653345,,4.188374,0.6485,25,25,19,19,0.48,0.195
Resilient_def.db,32,31.86063848,8.822790125,33.0612506,14.21425006,63.3861597,29.86003781,17.08718989,35.81917595,26.90535638,31.84378594,23.63178952,17.59235847,7.953251353,51.56895255,5.239347886,11.60355305,9.9429073,6.18309233,14.55135233,13.68714284,7.772611831,12.21497423,18.56140424,39.55049359,25.99619362,20.80462977,17.2076766,81.48009753,TRUE,0.165992804,4.591676552,0.475261201,4.752371006,,3.868859902,0.7265,19,19,11,11,0.4975,0.21
Resilient_def.db,33,41.14260013,21.18807177,40.96844218,29.11561886,77.13102928,40.45474409,44.70173319,42.55159659,44.46261328,56.13025176,26.42450616,23.80841116,12.11547916,40.58218923,21.76965501,34.04385466,36.57925297,24.31871595,20.37267138,29.44137025,24.60781958,31.35713278,55.96690957,41.00336006,66.09606109,58.06978892,40.49105095,92.13903171,TRUE,0.169079803,6.829406644,0.443650435,0.542543616,,4.530127076,0.631,23,23,18,19,0.246,0.3885
Resilient_def.db,34,12.29759137,42.61698184,13.95191572,27.98017295,2.447158484,20.94147554,38.81037435,10.68708329,13.5707501,13.40816834,31.16831459,37.75185545,50.42286716,49.81632475,53.01266298,51.39961523,42.51874688,60.21424701,41.56996278,41.34748616,43.49085224,36.5883628,53.18369016,18.36341795,42.42054158,45.22560035,32.41825628,4.88360253,TRUE,0.249653803,6.901939403,1.446512441,2.118559397,,1.656351325,0.9325,3,3,1,1,0.0865,0.7745
Resilient_def.db,35,64.3739337,28.3656453,65.28407055,39.46741124,108.9692622,61.59232025,45.80485811,68.17234218,60.23148078,69.86940445,47.74876997,40.28118858,20.40913855,75.85706825,22.6216304,33.8263341,35.31697964,23.44649191,32.70615987,36.83568745,28.52047348,37.18128207,47.94756734,71.61051996,60.56839422,52.0815892,47.25445894,131.3431602,TRUE,0.240238498,4.056935957,0.961919084,4.857228433,,4.279078326,0.645,26,27,12,13,0.511,0.1305
Resilient_def.db,36,34.92976615,10.23524835,36.30288288,16.49652667,68.62751294,32.67009184,19.0125343,39.35660688,30.23675465,35.78565548,26.17347651,19.58544711,8.413455827,54.90596344,6.11684876,12.49944768,12.24493885,6.768138119,15.58797938,15.08299471,9.177004671,14.94378408,20.94729618,43.34266365,28.88209423,23.20075518,20.03452326,87.60183543,TRUE,0.22040965,4.454672157,0.629112003,5.669179801,,4.303599629,0.711,19,20,10,11,0.49,0.181
Resilient_def.db,37,70.44090847,34.36428642,70.75010183,46.4120771,116.672632,68.0892345,57.16072745,73.03072756,68.49337046,80.23586543,50.86523262,44.51899982,23.76329085,74.31225891,29.79691218,43.52550282,45.3530548,31.21589926,37.08296277,44.4507059,35.92822956,44.6542044,61.57601949,74.62557569,75.50895206,66.08384721,56.76110253,138.1105605,TRUE,0.145347963,3.034814704,1.123839848,2.615232921,,4.593983362,0.6175,28,29,15,16,0.455,0.194
Resilient_def.db,38,35.06943991,80.45127655,36.35591327,59.7626748,12.48964603,47.46272849,75.24073048,30.29187152,37.87945993,36.45015326,59.98286669,71.08823845,90.36646511,73.61862164,95.35413401,93.33020013,79.58559503,104.8886557,78.00731592,78.95537287,82.25153536,69.88234506,92.30340896,38.33710657,77.02606559,82.12265193,64.97967933,9.555731164,TRUE,0.260631694,5.154319538,0.444171857,3.978911876,,0,0.9995,0,0,0,0,0,1
Resilient_def.db,39,12.87205711,43.17454291,14.09289758,28.38568955,2.824250878,22.47260059,42.22106593,9.717453524,14.40120706,15.12924814,30.18457203,37.89935536,49.64135383,46.76512445,54.30351125,54.7296343,43.99429609,62.35713258,41.79976428,43.49426647,44.72219213,36.43918323,56.70244995,17.1320227,46.50317261,49.08201207,34.32506238,4.732447827,TRUE,0.265056825,5.002191963,0.392677955,3.727497643,,1.350461191,0.9345,5,5,2,2,0.0885,0.833
Resilient_def.db,40,52.19817457,20.94969673,53.58599283,30.46607147,93.65667754,50.09630719,35.82875209,56.49538475,48.57369299,57.44292134,39.14562576,32.13489075,14.18401093,67.93982156,15.93596786,25.16588521,27.40365325,16.69924863,24.84804595,28.08628259,20.89331927,29.7221985,39.32003364,60.5594791,50.02165444,42.18665469,37.68591732,115.0581953,TRUE,0.380711723,4.032328429,0.070528439,2.731788387,,4.52251223,0.656,24,24,10,11,0.473,0.1545
Resilient_def.db,41,35.06943991,80.45127655,36.35591327,59.7626748,12.48964603,47.46272849,75.24073048,30.29187152,37.87945993,36.45015326,59.98286669,71.08823845,90.36646511,73.61862164,95.35413401,93.33020013,79.58559503,104.8886557,78.00731592,78.95537287,82.25153536,69.88234506,92.30340896,38.33710657,77.02606559,82.12265193,64.97967933,9.555731164,TRUE,0.204726957,6.770021128,0.95430016,2.787784114,,0,0.9995,0,0,0,0,0,1
Resilient_def.db,42,3.246475929,7.157710751,3.859433847,4.36776392,17.31294364,6.345720879,16.79607695,3.770036565,5.417973363,11.29296699,4.979339762,6.550474046,6.555088276,22.42821653,12.47618709,17.55874005,15.61243658,17.57047561,5.742420046,10.07791749,9.347935854,10.30657378,29.84895578,7.235411273,29.53205807,26.96714928,12.58069421,26.89270796,TRUE,0.143695616,6.66008529,1.476698564,1.305955879,,3.022716129,0.783,13,13,9,10,0.147,0.5215
Resilient_def.db,43,38.7436602,21.22969229,39.33219738,28.30578396,75.1161659,39.66076707,43.99619601,40.55886577,42.47845592,55.56268858,27.80178638,25.92828823,9.82953498,46.83274562,22.32054059,33.57232887,39.02107875,26.21011615,17.68077468,28.74350224,24.91635277,34.49368072,58.49837957,43.28064247,66.47583962,58.40843221,43.13190178,92.09243303,TRUE,0.152002008,6.758907616,1.478693378,1.206409443,,4.313177005,0.6365,23,24,11,12,0.16,0.346
Resilient_def.db,44,12.99358797,44.25262548,13.9150507,29.4316513,2.250754285,21.64317712,42.90219441,10.38625837,15.04563663,15.68748831,30.56063478,38.31704978,51.33770799,46.81867606,55.96730987,55.83448091,46.40945944,64.44048253,41.94172785,43.52532154,46.07854332,38.45167388,58.42298733,17.65557077,47.63340397,50.60737386,35.599015,4.078840206,TRUE,0.063869916,6.562529146,1.214906268,1.855330795,,1.901996669,0.9415,4,4,2,3,0.0385,0.789
Resilient_def.db,45,3.79404411,6.893048212,5.44479071,3.642056359,18.76760861,7.700941503,12.95743987,5.37939518,4.158052165,9.680128167,8.924429936,9.739430424,6.073841604,33.321453,10.94539658,14.16733357,13.43871802,16.09111361,5.592789303,8.966136262,8.079695253,10.90305731,25.4903209,12.80289346,23.80826553,21.39892179,12.10073955,30.8813432,TRUE,0.214339241,5.947845202,1.255079041,1.691012263,,3.353334361,0.7955,13,13,3,3,0.171,0.4505
Resilient_def.db,46,43.44053128,18.20818573,43.9086979,26.938244,82.15262665,41.8539911,37.7399546,46.31701281,43.67842511,54.23315203,29.50859448,24.84745525,10.02566228,50.75513156,16.30153177,27.12322045,30.10358193,18.27034731,19.05515935,25.66699596,20.11601182,28.25142004,45.84049113,47.7104794,56.06799151,48.18050694,36.84208955,100.426146,TRUE,0.04388046,3.176777316,0.099895068,1.634036274,,4.618855866,0.6445,23,24,14,15,0.3325,0.258
Resilient_def.db,47,36.62573949,17.69894219,38.67638273,25.29099566,74.29702711,36.25481835,33.72409083,41.55427437,39.01749956,49.64925429,28.82418978,23.84791198,9.305650673,52.56931713,15.98911078,22.86564322,30.73478779,16.72206863,16.85964464,22.71469573,19.18174911,30.83215805,45.98742608,44.28403178,53.70537522,45.65985098,35.21662963,92.2263482,TRUE,0.120096311,6.093015622,1.401913216,1.036381975,,4.361101855,0.6185,19,20,9,10,0.241,0.274
Resilient_def.db,48,35.06943991,80.45127655,36.35591327,59.7626748,12.48964603,47.46272849,75.24073048,30.29187152,37.87945993,36.45015326,59.98286669,71.08823845,90.36646511,73.61862164,95.35413401,93.33020013,79.58559503,104.8886557,78.00731592,78.95537287,82.25153536,69.88234506,92.30340896,38.33710657,77.02606559,82.12265193,64.97967933,9.555731164,TRUE,0.129475601,6.626949289,1.374214653,3.17023506,,0,0.9995,0,0,0,0,0,1
Resilient_def.db,49,35.06943991,80.45127655,36.35591327,59.7626748,12.48964603,47.46272849,75.24073048,30.29187152,37.87945993,36.45015326,59.98286669,71.08823845,90.36646511,73.61862164,95.35413401,93.33020013,79.58559503,104.8886557,78.00731592,78.95537287,82.25153536,69.88234506,92.30340896,38.33710657,77.02606559,82.12265193,64.97967933,9.555731164,TRUE,0.167587966,5.57231194,0.224136374,5.32912914,,0,0.9995,0,0,0,0,0,1
Resilient_def.db,50,35.06943991,80.45127655,36.35591327,59.7626748,12.48964603,47.46272849,75.24073048,30.29187152,37.87945993,36.45015326,59.98286669,71.08823845,90.36646511,73.61862164,95.35413401,93.33020013,79.58559503,104.8886557,78.00731592,78.95537287,82.25153536,69.88234506,92.30340896,38.33710657,77.02606559,82.12265193,64.97967933,9.555731164,TRUE,0.216041165,5.587417021,0.730438418,5.605986479,,0,0.9995,0,0,0,0,0,1
Resilient_def.db,51,81.35011847,52.04927386,81.97720368,65.36044779,130.2314046,80.44642764,82.70362486,84.05845942,87.19485885,103.3990701,61.46931042,56.79861967,36.03656522,75.97405722,50.23434429,64.7820892,73.46819021,50.99178211,49.49895951,62.51633708,56.24028409,69.2285085,96.86027352,81.66328331,111.2776668,99.54908463,80.47110799,148.6681909,TRUE,0.083827139,2.533487373,0.704096171,0.608539113,,4.59734819,0.5185,27,28,18,19,0.223,0.3455
