timestep,location
0,6
1,6
2,6
3,6
4,6
5,6
6,21
7,36
8,36
9,36
10,36
11,21
12,6
13,6
14,7
15,8
16,9
17,10
18,11
19,11
20,11
21,11
22,11
23,11
24,11
25,11
26,11
27,11
28,11
29,10
30,9
31,8
32,7
33,6
34,6
35,6
36,6
37,6
38,6
39,6
40,6
41,6
42,6
43,21
44,36
45,36
46,36
47,36
48,21
49,22
50,7
51,6
52,6
53,21
54,21
55,22
56,23
57,8
58,8
59,8
60,23
61,38
62,39
63,38
64,37
65,22
66,7
67,7
68,7
69,7
70,7
71,7
72,7
73,7
74,7
75,6
76,6
77,6
78,6
79,6
80,6
81,6
82,6
83,6
84,6
85,6
86,6
87,6
88,21
89,36
90,36
91,37
92,37
93,37
94,38
95,39
96,40
97,41
98,42
99,43
100,44
101,44
102,44
103,44
104,44
105,44
106,43
107,42
108,41
109,40
110,40
111,40
112,40
113,40
114,40
115,40
116,40
117,40
118,40
119,40
120,40
121,40
122,40
123,40
124,41
125,26
126,25
127,24
128,23
129,8
130,8
131,8
132,9
133,9
134,10
135,11
136,12
137,13
138,14
139,15
140,16
141,31
142,46
143,52
144,52
145,52
146,52
147,52
148,52
149,52
150,51
151,51
152,51
153,51
154,51
155,51
156,51
157,51
158,51
159,51
160,51
161,51
162,51
163,51
164,51
165,51
166,51
167,51
168,51
169,51
170,51
171,51
172,51
173,51
174,52
175,53
176,54
177,54
178,54
179,54
180,54
181,54
182,48
183,33
184,18
185,19
186,19
187,4
188,4
189,4
190,4
191,5
192,4
193,3
194,2
195,2
196,2
197,2
198,2
199,2
200,2
201,2
202,2
203,2
204,2
205,2
206,2
207,2
208,1
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,1
219,2
220,3
221,4
222,5
223,5
224,5
225,5
226,5
227,5
228,5
229,5
230,5
231,5
232,5
233,5
234,5
235,5
236,5
237,5
238,5
239,5
240,5
241,5
242,5
243,5
244,5
245,5
246,5
247,5
248,20
249,35
250,35
251,35
252,35
253,35
254,35
255,35
256,35
257,35
258,20
259,5
260,5
261,5
262,5
263,5
264,5
265,5
266,4
267,3
268,2
269,1
270,0
271,15
272,30
273,30
274,29
275,44
276,44
277,44
278,44
279,44
280,44
281,44
282,44
283,44
284,44
285,44
286,44
287,43
288,42
289,43
290,44
291,45
292,46
293,47
294,48
295,48
296,48
297,48
298,48
299,48
300,48
301,48
302,48
303,48
304,48
305,33
306,18
307,18
308,3
309,3
310,3
311,3
312,3
313,3
314,3
315,2
316,3
317,4
318,5
319,5
320,5
321,5
322,5
323,5
324,5
325,5
326,5
327,5
328,20
329,35
330,35
331,35
332,35
333,35
334,34
335,19
336,4
337,4
338,4
339,4
340,4
341,4
342,4
343,4
344,4
345,3
346,3
347,2
348,1
349,0
350,0
351,0
352,0
353,0
354,15
355,30
356,45
357,51
358,51
359,51
360,51
361,51
362,51
363,51
364,51
365,51
366,51
367,51
368,51
369,51
370,45
371,30
372,31
373,32
374,33
375,34
376,35
377,20
378,5
379,5
380,20
381,20
382,35
383,35
384,35
385,34
386,33
387,32
388,31
389,30
390,29
391,44
392,44
393,44
394,29
395,14
396,14
397,14
398,14
399,14
400,14
401,14
402,14
403,14
404,14
405,14
406,14
407,13
408,13
409,13
410,13
411,13
412,13
413,13
414,13
415,13
416,13
417,13
418,13
419,13
420,13
421,13
422,13
423,13
424,13
425,13
426,13
427,13
428,13
429,13
430,13
431,14
432,14
433,15
434,16
435,17
436,18
437,19
438,20
439,20
440,20
441,20
442,20
443,20
444,20
445,20
446,20
447,20
448,20
449,20
450,20
451,20
452,20
453,35
454,35
455,35
456,35
457,35
458,35
459,35
460,35
461,35
462,35
463,35
464,35
465,35
466,35
467,35
468,35
469,35
470,35
471,35
472,35
473,35
474,35
475,35
476,35
477,35
478,20
479,19
480,19
481,18
482,18
483,3
484,3
485,4
486,4
487,4
488,4
489,4
490,4
491,5
492,5
493,5
494,5
495,5
496,5
497,5
498,5
499,5
500,5
501,5
502,5
503,5
504,5
505,5
506,5
507,5
508,5
509,5
510,5
511,5
512,5
513,4
514,4
515,4
516,4
517,4
518,4
519,4
520,4
521,4
522,4
523,3
524,2
525,17
526,32
527,31
528,16
529,1
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,15
553,14
554,29
555,30
556,31
557,31
558,32
559,47
560,53
561,53
562,53
563,52
564,51
565,51
566,45
567,46
568,46
569,47
570,48
571,48
572,48
573,48
574,48
575,54
576,54
577,54
578,54
579,53
580,52
581,52
582,52
583,46
584,31
585,16
586,1
587,1
588,1
589,0
590,0
591,15
592,30
593,45
594,45
595,51
596,51
597,52
598,53
599,54
600,48
601,33
602,33
603,32
604,31
605,30
606,29
607,28
608,28
609,43
610,43
611,43
612,43
613,43
614,43
615,44
616,45
617,46
618,47
619,46
620,45
621,44
622,29
623,28
624,27
625,26
626,41
627,42
628,42
629,43
630,44
631,45
632,46
633,46
634,47
635,48
636,48
637,48
638,48
639,48
640,54
641,54
642,54
643,54
644,54
645,54
646,54
647,53
648,47
649,32
650,17
651,2
652,2
653,1
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,1
667,16
668,15
669,14
670,29
671,44
672,44
673,44
674,43
675,43
676,43
677,44
678,45
679,30
680,15
681,15
