timestep,location
0,6
1,7
2,7
3,6
4,6
5,6
6,7
7,7
8,7
9,7
10,8
11,8
12,8
13,8
14,8
15,8
16,8
17,9
18,9
19,9
20,9
21,9
22,9
23,9
24,9
25,9
26,9
27,9
28,10
29,10
30,10
31,10
32,10
33,25
34,24
35,24
36,24
37,24
38,24
39,23
40,23
41,23
42,23
43,24
44,9
45,9
46,9
47,9
48,9
49,9
50,9
51,9
52,9
53,9
54,9
55,9
56,9
57,9
58,9
59,8
60,23
61,23
62,8
63,23
64,23
65,38
66,38
67,38
68,39
69,39
70,40
71,40
72,41
73,40
74,40
75,40
76,41
77,42
78,43
79,28
80,28
81,28
82,13
83,13
84,13
85,13
86,13
87,13
88,13
89,13
90,13
91,13
92,13
93,13
94,13
95,28
96,28
97,28
98,28
99,28
100,28
101,28
102,29
103,29
104,30
105,30
106,30
107,29
108,29
109,29
110,29
111,28
112,28
113,27
114,27
115,26
116,26
117,26
118,25
119,26
120,27
121,27
122,27
123,27
124,27
125,42
126,42
127,42
128,42
129,43
130,28
131,28
132,28
133,13
134,13
135,13
136,13
137,13
138,13
139,13
140,13
141,12
142,11
143,10
144,9
145,9
146,9
147,9
148,10
149,11
150,12
151,12
152,12
153,12
154,12
155,12
156,12
157,12
158,11
159,11
160,11
161,11
162,10
163,9
164,8
165,7
166,7
167,6
168,6
169,6
170,6
171,6
172,6
173,6
174,6
175,6
176,6
177,6
178,21
179,21
180,6
181,6
182,6
183,6
184,7
185,7
186,8
187,8
188,8
189,8
190,23
191,38
192,38
193,38
194,38
195,38
196,38
197,38
198,38
199,38
200,38
201,38
202,38
203,38
204,38
205,38
206,38
207,38
208,38
209,38
210,38
211,38
212,38
213,38
214,38
215,38
216,38
217,39
218,24
219,24
220,9
221,8
222,7
223,7
224,7
225,7
226,7
227,7
228,7
229,8
230,8
231,8
232,7
233,7
234,7
235,6
236,6
237,6
238,6
239,6
240,6
241,6
242,7
243,7
244,6
245,6
246,6
247,6
248,6
249,6
250,21
251,21
252,22
253,22
254,22
255,23
256,24
257,24
258,24
259,24
260,24
261,24
262,39
263,39
264,24
265,24
266,24
267,23
268,23
269,23
270,23
271,23
272,23
273,8
274,9
275,9
276,9
277,9
278,10
279,10
280,9
281,9
282,9
283,8
284,8
285,23
286,38
287,38
288,23
289,23
290,38
291,39
292,40
293,40
294,25
295,40
296,40
297,40
298,40
299,40
300,40
301,40
302,40
303,40
304,40
305,40
306,40
307,40
308,40
309,40
310,40
311,40
312,40
313,40
314,41
315,41
316,41
317,40
318,41
319,42
320,42
321,42
322,42
323,43
324,44
325,45
326,46
327,46
328,45
329,44
330,44
331,44
332,45
333,30
334,30
335,30
336,29
337,29
338,44
339,44
340,44
341,44
342,43
343,42
344,42
345,42
346,43
347,44
348,44
349,44
350,29
351,29
352,14
353,14
354,14
355,14
356,14
357,15
358,15
359,15
360,16
361,16
362,16
363,16
364,16
365,16
366,16
367,15
368,15
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,1
413,2
414,3
415,3
416,4
417,4
418,4
419,5
420,5
421,5
422,5
423,5
424,5
425,5
426,5
427,5
428,5
429,5
430,5
431,5
432,5
433,5
434,5
435,5
436,5
437,5
438,5
439,20
440,20
441,35
442,35
443,35
444,35
445,35
446,35
447,35
448,35
449,35
450,35
451,35
452,35
453,35
454,35
455,35
456,35
457,35
458,35
459,35
460,35
461,35
462,35
463,35
464,35
465,35
466,35
467,35
468,34
469,34
470,34
471,34
472,34
473,34
474,34
475,35
476,35
477,35
478,35
479,35
480,35
481,35
482,35
483,20
484,5
485,5
486,5
487,5
488,4
489,4
490,4
491,4
492,4
493,4
494,4
495,19
496,34
497,34
498,34
499,34
500,34
501,34
502,34
503,34
504,34
505,34
506,34
507,34
508,34
509,34
510,34
511,34
512,19
513,19
514,34
515,34
516,33
517,33
518,33
519,33
520,18
521,18
522,18
523,18
524,33
525,33
526,32
527,17
528,17
529,2
530,2
531,3
532,3
533,4
534,4
535,19
536,34
537,34
538,34
539,34
540,34
541,34
542,33
543,34
544,34
545,35
546,35
547,35
548,35
549,35
550,35
551,35
552,35
553,35
554,35
555,35
556,35
557,35
558,35
559,35
560,35
561,35
562,35
563,35
564,20
565,20
566,20
567,20
568,20
569,20
570,20
571,20
572,20
573,20
574,20
575,20
576,20
577,20
578,5
579,5
580,5
581,5
582,4
583,4
584,4
585,4
586,4
587,4
588,4
589,4
590,4
591,19
592,19
593,4
594,4
595,5
596,5
597,5
598,5
599,5
600,5
601,5
602,5
603,5
604,5
605,5
606,5
607,5
608,5
609,20
610,19
611,18
612,18
613,18
614,18
615,18
616,18
617,18
618,17
619,17
620,16
621,15
622,15
623,15
624,14
625,14
626,14
627,13
628,13
629,13
630,13
631,12
632,11
633,11
634,10
635,10
636,9
637,9
638,8
639,8
640,8
641,8
642,8
643,7
644,6
645,6
646,6
647,6
648,6
649,6
650,6
651,6
652,6
653,6
654,6
655,6
656,6
657,6
658,6
659,6
660,6
661,6
662,7
663,7
664,7
665,7
666,7
667,7
668,7
669,7
670,7
671,7
672,7
673,7
674,7
675,7
676,6
677,6
678,6
679,6
680,7
681,7
682,7
683,22
684,22
685,22
686,22
687,22
688,22
689,23
690,23
691,24
692,25
693,26
694,26
695,26
696,25
697,25
698,25
699,24
700,23
701,22
702,23
703,8
704,8
705,9
706,9
707,9
708,9
709,9
710,9
711,9
712,9
713,9
714,9
715,9
716,9
717,9
718,9
719,24
720,24
721,39
722,39
723,39
724,39
725,40
726,25
727,25
728,40
729,40
730,40
731,40
732,40
733,40
734,40
735,40
736,40
737,40
738,40
739,40
740,41
741,41
742,41
743,41
744,41
745,42
746,43
747,43
748,43
749,43
750,43
751,43
752,43
753,43
754,43
755,42
756,41
757,41
758,41
759,41
760,41
761,40
762,40
763,39
764,38
765,38
766,37
767,38
768,38
769,39
770,39
771,39
772,39
773,38
774,38
775,38
776,38
777,38
778,38
779,38
780,38
781,38
782,38
783,38
784,38
785,23
786,38
787,37
788,37
789,37
790,22
791,37
792,37
793,37
794,37
795,37
796,37
797,37
798,37
799,37
800,37
801,36
802,36
803,36
804,36
805,36
806,36
807,36
808,36
809,36
810,36
811,36
812,36
813,21
814,21
815,36
816,36
817,36
818,36
819,36
820,36
821,36
822,36
823,36
824,36
825,36
826,36
827,36
828,36
829,36
830,36
831,36
832,36
833,36
834,36
835,36
836,36
837,36
838,36
839,36
840,36
841,36
842,36
843,36
844,36
845,36
846,36
847,36
848,36
849,21
850,21
851,21
852,21
853,21
854,21
855,21
856,21
857,21
858,21
859,21
860,22
861,22
862,22
863,23
864,23
865,23
866,23
867,23
868,23
869,23
870,23
871,23
872,23
873,8
874,8
875,8
876,8
877,7
878,7
879,7
880,6
881,6
882,6
883,21
884,36
885,37
886,37
887,37
888,37
889,37
890,37
891,37
892,37
893,37
894,38
895,38
896,38
897,39
898,40
899,40
900,40
901,40
902,41
903,41
904,41
905,41
906,42
907,42
908,42
909,42
910,42
911,42
912,41
913,41
914,41
915,41
916,42
917,42
918,42
919,27
920,27
921,27
922,26
923,25
924,26
925,26
926,26
927,26
928,26
929,26
930,26
931,41
932,41
933,41
934,41
935,41
936,41
937,41
938,41
939,41
940,26
941,26
942,26
943,26
944,26
945,11
946,11
947,11
948,11
949,11
950,11
951,11
952,12
953,12
954,12
955,12
956,12
957,12
958,12
959,12
960,12
961,12
962,11
963,11
964,11
965,11
966,10
967,10
968,25
969,25
970,40
971,40
972,40
973,41
974,40
975,40
976,40
977,41
978,41
979,41
980,41
981,41
982,41
983,41
984,41
985,41
986,41
987,41
988,41
989,41
990,41
991,41
992,41
993,41
994,41
995,41
996,41
997,41
998,41
999,41
1000,41
1001,26
1002,26
1003,11
1004,11
1005,11
1006,11
1007,26
1008,26
1009,41
1010,41
1011,42
1012,42
1013,42
1014,42
1015,41
1016,41
1017,41
1018,41
1019,41
1020,40
1021,40
1022,39
1023,39
1024,39
1025,38
1026,37
1027,37
1028,36
1029,36
1030,36
1031,36
1032,36
1033,36
1034,36
1035,36
1036,36
1037,36
1038,36
1039,21
1040,6
1041,6
1042,6
1043,6
1044,6
1045,6
1046,6
1047,7
1048,7
1049,7
1050,22
1051,23
1052,24
1053,24
1054,25
1055,24
1056,23
1057,22
1058,22
1059,22
1060,22
1061,37
1062,37
1063,37
1064,37
1065,37
1066,37
1067,37
1068,37
1069,37
1070,37
1071,38
1072,38
1073,38
1074,38
1075,38
1076,38
1077,38
1078,38
1079,39
1080,39
1081,39
1082,40
1083,41
1084,41
1085,42
1086,42
1087,42
1088,42
1089,43
1090,28
1091,43
1092,28
1093,13
1094,13
1095,13
1096,12
1097,12
1098,12
1099,12
1100,12
1101,11
1102,11
1103,10
1104,9
1105,9
1106,9
1107,9
1108,9
1109,9
1110,24
1111,24
1112,39
1113,39
1114,39
1115,24
1116,9
1117,9
1118,9
1119,9
1120,24
1121,23
1122,22
1123,22
1124,22
1125,22
1126,22
1127,22
1128,37
1129,37
1130,37
1131,37
1132,37
1133,22
1134,22
1135,22
1136,22
1137,23
1138,8
1139,8
1140,8
1141,8
1142,8
1143,8
1144,8
1145,23
1146,23
1147,38
1148,38
1149,38
1150,38
1151,38
1152,38
1153,38
1154,38
1155,39
1156,39
1157,39
1158,24
1159,24
1160,24
1161,24
1162,39
1163,39
1164,24
1165,24
1166,39
1167,39
1168,38
1169,38
1170,38
1171,39
1172,39
1173,39
1174,39
1175,39
1176,38
1177,37
1178,37
1179,37
1180,37
1181,36
1182,36
1183,36
1184,36
1185,36
1186,36
1187,36
1188,36
1189,36
1190,36
1191,36
1192,36
1193,36
1194,36
1195,36
1196,21
1197,36
1198,36
1199,36
1200,36
1201,21
1202,21
1203,21
1204,21
1205,21
1206,21
1207,21
1208,21
1209,21
1210,21
1211,21
1212,36
1213,21
1214,21
1215,21
1216,21
1217,21
1218,21
1219,21
1220,21
1221,21
1222,21
1223,21
1224,22
1225,7
1226,7
1227,6
1228,6
1229,6
1230,6
1231,6
1232,6
1233,7
1234,7
1235,7
1236,8
1237,8
1238,8
1239,8
1240,23
1241,23
1242,38
1243,38
1244,37
1245,36
1246,36
1247,36
1248,36
1249,36
1250,36
1251,36
1252,36
1253,36
1254,21
1255,6
1256,6
1257,21
1258,21
1259,36
1260,36
1261,36
1262,36
1263,36
1264,36
1265,36
1266,36
1267,36
1268,36
1269,36
1270,36
1271,36
1272,36
1273,37
1274,37
1275,37
1276,37
1277,38
1278,38
1279,38
1280,38
1281,38
1282,38
1283,23
1284,23
1285,22
1286,37
1287,37
1288,37
1289,37
1290,36
1291,36
1292,21
1293,36
1294,36
1295,36
1296,37
1297,37
1298,38
1299,38
1300,39
1301,39
1302,40
1303,41
1304,42
1305,43
1306,43
1307,43
1308,43
1309,43
1310,44
1311,44
1312,45
1313,45
1314,46
1315,47
1316,47
1317,48
1318,48
1319,48
1320,48
1321,48
1322,48
1323,48
1324,47
1325,48
1326,48
1327,48
1328,48
1329,54
1330,54
1331,54
1332,54
1333,54
1334,54
1335,53
1336,53
1337,53
1338,53
1339,52
1340,52
1341,51
1342,51
1343,51
1344,51
1345,51
1346,51
1347,51
1348,51
1349,51
1350,51
1351,51
1352,45
1353,30
1354,30
1355,15
1356,15
1357,15
1358,15
1359,30
1360,29
1361,30
1362,31
1363,31
1364,32
1365,17
1366,16
1367,16
1368,16
1369,16
1370,16
1371,31
1372,16
1373,15
1374,14
1375,14
1376,14
1377,14
1378,13
1379,13
1380,13
1381,28
1382,28
1383,28
1384,28
1385,28
1386,29
1387,14
1388,14
1389,29
1390,28
1391,43
1392,43
1393,43
1394,42
1395,42
1396,41
1397,41
1398,41
1399,41
1400,42
1401,43
1402,43
1403,43
1404,28
1405,13
1406,13
1407,13
1408,13
1409,13
1410,13
1411,13
1412,13
1413,13
1414,13
1415,13
1416,14
1417,14
1418,14
1419,14
1420,14
1421,14
1422,14
1423,14
1424,14
1425,15
1426,15
1427,15
1428,30
1429,30
1430,29
1431,28
1432,28
1433,28
1434,28
1435,28
1436,28
1437,28
1438,27
1439,27
1440,27
1441,27
1442,42
1443,42
1444,42
1445,42
1446,42
1447,42
